User ID,Date,Amount,Category,Description
5,2023-07-10,186.91,Rent,Housing
9,2024-05-15,102.55,Transport,Bus
10,2024-03-29,124.74,Entertainment,Netflix
3,2022-09-17,86.19,Clothing,Fashion
3,2023-08-11,85.82,Transport,Uber
7,2022-09-05,66.43,Food Delivery,Deliveroo
1,2023-02-27,143.16,Entertainment,Concert
6,2023-07-07,29.59,Food Delivery,GrubHub
10,2023-07-04,158.19,Savings,Deposit
6,2024-02-15,67.43,Clothing,Apparel
3,2023-05-14,76.39,Healthcare,Pharmacy
7,2023-03-07,19.56,Utilities,Internet
1,2022-08-24,111.57,Savings,Deposit
1,2023-03-20,122.24,Utilities,Internet
6,2022-10-06,96.32,Rent,Rent
10,2022-11-04,67.07,Transport,Bus
5,2023-05-20,174.92,Restaurants,Cafe
10,2023-08-31,192.06,Groceries,Grocery Store
4,2022-10-13,63.86,Utilities,Water
4,2023-05-28,184.77,Groceries,Grocery Store
4,2024-01-17,149.02,Groceries,Market
6,2023-06-09,121.58,Healthcare,Pharmacy
1,2024-07-21,29.85,Food Delivery,UberEats
4,2023-05-13,28.13,Entertainment,Concert
3,2022-09-07,156.43,Rent,Housing
10,2024-07-31,119.1,Entertainment,Concert
2,2024-02-14,38.91,Food Delivery,UberEats
6,2023-12-19,64.44,Rent,Rent
4,2024-07-27,36.11,Savings,Savings Account
1,2023-11-30,192.51,Food Delivery,GrubHub
9,2023-03-29,137.21,Food Delivery,UberEats
5,2024-01-21,7.05,Transport,Uber
8,2024-07-24,139.54,Savings,Deposit
4,2022-08-17,149.58,Food Delivery,Deliveroo
7,2023-10-17,104.07,Entertainment,Netflix
7,2022-09-28,32.55,Transport,Taxi
7,2023-10-23,123.86,Savings,Savings Account
9,2024-05-02,88.7,Food Delivery,Deliveroo
1,2022-08-21,90.97,Utilities,Gas
9,2023-07-24,83.5,Healthcare,Pharmacy
3,2023-07-25,19.28,Food Delivery,GrubHub
5,2022-09-09,100.49,Utilities,Electricity
1,2023-04-23,164.45,Groceries,Supermarket
6,2022-10-22,138.12,Groceries,Grocery Store
9,2023-03-25,92.92,Food Delivery,GrubHub
4,2023-11-08,11.15,Savings,Savings Account
4,2022-09-04,21.36,Restaurants,Diner
1,2024-06-14,179.46,Utilities,Gas
2,2023-08-05,159.67,Restaurants,Diner
10,2024-01-09,185.4,Food Delivery,Deliveroo
2,2024-06-08,132.49,Restaurants,Diner
2,2023-06-21,52.41,Savings,Savings Account
8,2024-07-25,74.19,Food Delivery,GrubHub
10,2024-06-18,49.29,Food Delivery,Deliveroo
2,2024-01-26,54.34,Clothing,Clothing Store
2,2024-08-05,50.26,Rent,Apartment
8,2024-07-09,135.49,Entertainment,Theater
10,2023-09-18,32.48,Savings,Deposit
5,2024-02-29,42.31,Savings,Savings Account
5,2022-09-28,192.49,Clothing,Clothing Store
3,2023-01-17,84.82,Transport,Uber
1,2023-09-05,7.82,Transport,Taxi
8,2024-01-19,180.7,Rent,Rent
1,2024-06-11,172.88,Transport,Bus
2,2022-08-22,151.89,Savings,Savings Account
7,2022-12-14,129.97,Healthcare,Hospital
2,2024-03-26,130.75,Utilities,Electricity
5,2022-09-08,19.35,Healthcare,Pharmacy
9,2023-06-25,45.12,Groceries,Market
9,2024-07-08,90.3,Food Delivery,Deliveroo
5,2022-10-07,34.41,Groceries,Market
9,2023-08-30,21.78,Clothing,Apparel
9,2022-09-06,33.62,Transport,Bus
3,2024-01-27,62.39,Healthcare,Hospital
10,2023-04-13,75.32,Rent,Apartment
3,2023-07-27,131.12,Savings,Savings Account
6,2024-03-14,199.88,Utilities,Electricity
9,2023-02-16,33.63,Transport,Bus
2,2022-10-09,84.68,Clothing,Apparel
4,2023-03-27,144.69,Utilities,Internet
6,2023-09-09,189.33,Rent,Apartment
3,2023-12-14,64.01,Food Delivery,Deliveroo
8,2023-08-03,51.37,Savings,Deposit
8,2023-03-15,72.13,Utilities,Electricity
5,2023-11-01,47.13,Restaurants,Diner
4,2022-09-28,155.61,Entertainment,Theater
1,2023-05-08,90.25,Clothing,Apparel
4,2022-09-10,54.5,Utilities,Gas
8,2023-06-28,158.63,Rent,Housing
6,2023-09-28,87.22,Savings,Savings Account
2,2022-08-16,110.18,Restaurants,Cafe
9,2023-03-03,79.82,Clothing,Fashion
8,2023-04-06,19.11,Restaurants,Cafe
4,2023-05-10,152.66,Clothing,Clothing Store
10,2023-08-10,179.72,Clothing,Fashion
2,2024-05-16,145.67,Healthcare,Hospital
2,2024-01-22,132.47,Food Delivery,Deliveroo
8,2023-07-26,13.55,Clothing,Fashion
4,2024-03-02,20.55,Groceries,Supermarket
5,2024-04-21,45.0,Savings,Deposit
1,2022-10-30,145.41,Utilities,Internet
8,2023-11-12,130.73,Food Delivery,GrubHub
5,2023-06-20,72.0,Entertainment,Netflix
5,2024-01-09,43.08,Restaurants,Restaurant
7,2023-09-03,150.02,Transport,Uber
9,2023-11-01,144.69,Transport,Taxi
10,2023-09-17,187.73,Transport,Bus
8,2023-03-29,41.77,Savings,Savings Account
5,2023-05-19,122.82,Rent,Rent
8,2024-02-25,158.71,Clothing,Apparel
3,2023-10-05,128.98,Rent,Housing
3,2024-01-01,79.35,Restaurants,Cafe
10,2023-05-19,30.81,Food Delivery,GrubHub
7,2023-07-20,33.3,Clothing,Apparel
2,2023-11-08,65.16,Entertainment,Netflix
6,2024-02-19,24.52,Transport,Bus
6,2022-09-22,110.66,Clothing,Fashion
7,2024-05-27,127.64,Rent,Rent
8,2023-10-14,41.09,Savings,Savings Account
4,2023-07-17,35.77,Healthcare,Pharmacy
6,2023-01-19,143.64,Food Delivery,GrubHub
2,2024-04-14,93.13,Restaurants,Diner
3,2023-06-14,71.27,Utilities,Electricity
3,2022-11-29,12.33,Savings,Deposit
3,2022-10-14,157.97,Entertainment,Theater
2,2024-01-17,194.68,Food Delivery,Deliveroo
6,2024-01-11,188.11,Savings,Deposit
3,2022-12-07,193.12,Entertainment,Cinema
10,2023-05-26,72.43,Rent,Housing
4,2023-02-01,167.71,Entertainment,Theater
4,2023-12-18,37.2,Utilities,Water
3,2023-10-21,90.97,Rent,Rent
7,2023-07-18,163.41,Utilities,Gas
9,2024-05-17,110.56,Utilities,Electricity
9,2024-07-06,42.64,Utilities,Internet
3,2023-06-25,192.12,Entertainment,Cinema
5,2023-02-16,188.87,Restaurants,Restaurant
3,2023-09-17,9.98,Food Delivery,Deliveroo
6,2024-01-19,74.58,Rent,Rent
7,2023-07-10,158.86,Rent,Housing
1,2023-03-14,142.19,Healthcare,Hospital
7,2023-01-16,84.38,Entertainment,Netflix
3,2022-12-24,129.12,Utilities,Electricity
10,2023-05-23,26.07,Rent,Housing
8,2024-01-12,164.38,Transport,Uber
6,2023-06-10,196.41,Groceries,Supermarket
1,2024-03-20,148.71,Food Delivery,UberEats
8,2024-04-08,160.62,Entertainment,Theater
10,2024-03-05,187.75,Transport,Train
1,2023-02-07,157.53,Transport,Bus
4,2022-12-07,193.53,Clothing,Fashion
8,2022-12-01,103.51,Food Delivery,Deliveroo
2,2023-07-27,64.18,Rent,Rent
6,2024-01-22,162.28,Restaurants,Diner
10,2023-01-31,145.58,Restaurants,Cafe
9,2022-10-20,113.61,Food Delivery,UberEats
1,2022-10-09,52.84,Entertainment,Theater
4,2023-12-30,99.71,Food Delivery,Deliveroo
7,2023-01-06,55.87,Food Delivery,GrubHub
4,2023-02-07,32.16,Entertainment,Cinema
9,2023-05-01,164.78,Transport,Bus
6,2023-06-15,146.26,Groceries,Market
5,2023-11-17,198.14,Rent,Apartment
1,2023-03-13,191.08,Clothing,Clothing Store
5,2024-03-16,154.02,Rent,Rent
9,2024-02-24,105.69,Food Delivery,GrubHub
9,2023-11-20,186.74,Utilities,Water
2,2023-03-08,13.06,Rent,Housing
3,2022-09-28,76.12,Food Delivery,UberEats
8,2024-02-20,179.64,Restaurants,Diner
4,2023-02-11,110.98,Transport,Taxi
4,2023-10-01,86.28,Restaurants,Diner
1,2023-04-06,166.62,Rent,Rent
7,2023-06-07,135.97,Transport,Uber
5,2023-01-02,157.13,Utilities,Internet
7,2023-12-14,35.35,Groceries,Supermarket
3,2024-05-29,173.63,Food Delivery,GrubHub
3,2022-10-09,46.69,Transport,Taxi
9,2023-12-20,89.24,Transport,Bus
9,2024-03-05,172.19,Transport,Taxi
8,2023-07-10,41.55,Transport,Train
2,2024-06-28,13.46,Rent,Housing
10,2023-04-24,122.1,Healthcare,Hospital
5,2024-06-19,155.99,Transport,Train
8,2024-05-09,167.21,Rent,Apartment
4,2024-07-02,105.86,Rent,Rent
6,2024-07-02,102.23,Food Delivery,Deliveroo
10,2024-04-02,163.82,Healthcare,Hospital
1,2024-06-14,151.01,Rent,Rent
3,2023-04-05,100.63,Healthcare,Hospital
5,2024-05-25,152.44,Healthcare,Doctor
5,2023-04-10,92.2,Restaurants,Restaurant
1,2024-03-07,42.25,Restaurants,Cafe
5,2024-02-10,120.73,Food Delivery,GrubHub
3,2023-02-05,162.26,Restaurants,Restaurant
4,2023-03-26,132.39,Restaurants,Cafe
2,2023-04-15,78.85,Savings,Deposit
6,2023-12-28,106.6,Transport,Train
8,2024-02-21,132.4,Rent,Rent
7,2023-12-05,192.26,Restaurants,Cafe
7,2023-03-24,118.65,Entertainment,Netflix
2,2024-01-04,83.98,Utilities,Internet
2,2023-10-25,12.87,Utilities,Electricity
9,2023-12-23,197.72,Food Delivery,GrubHub
2,2024-02-21,78.09,Rent,Rent
10,2022-10-20,56.18,Clothing,Fashion
2,2023-03-26,111.12,Clothing,Apparel
7,2024-06-14,32.84,Transport,Bus
9,2023-09-12,15.25,Restaurants,Cafe
1,2024-01-29,54.24,Savings,Savings Account
7,2024-06-09,48.09,Savings,Deposit
5,2023-07-02,189.17,Transport,Taxi
1,2022-10-06,31.73,Savings,Deposit
7,2024-02-02,42.56,Utilities,Gas
6,2022-10-08,57.93,Groceries,Grocery Store
1,2024-07-05,130.79,Utilities,Water
10,2024-04-13,99.81,Entertainment,Concert
7,2024-06-13,120.24,Utilities,Internet
5,2023-11-11,164.64,Transport,Train
7,2022-08-23,62.8,Restaurants,Cafe
6,2023-03-16,26.97,Entertainment,Netflix
8,2023-06-19,131.12,Entertainment,Cinema
1,2023-07-13,41.52,Savings,Deposit
4,2023-05-11,19.41,Utilities,Gas
3,2022-11-14,75.21,Restaurants,Restaurant
10,2023-07-22,55.38,Food Delivery,Deliveroo
6,2024-05-08,101.72,Savings,Deposit
10,2023-08-28,107.12,Healthcare,Pharmacy
5,2024-07-17,98.11,Clothing,Apparel
6,2023-11-12,90.39,Healthcare,Pharmacy
1,2024-01-11,191.42,Healthcare,Hospital
10,2023-02-06,9.15,Utilities,Electricity
10,2023-07-23,105.41,Food Delivery,GrubHub
5,2023-06-09,133.49,Entertainment,Theater
2,2022-10-01,48.6,Rent,Apartment
5,2024-01-04,55.13,Restaurants,Diner
7,2023-03-26,68.73,Food Delivery,UberEats
3,2023-01-19,170.53,Rent,Rent
2,2023-09-03,189.26,Restaurants,Diner
7,2024-06-30,166.17,Restaurants,Cafe
5,2023-01-13,44.25,Utilities,Internet
4,2024-02-07,30.28,Clothing,Apparel
3,2023-01-12,193.92,Utilities,Electricity
9,2023-07-28,128.77,Groceries,Grocery Store
2,2024-05-09,60.82,Food Delivery,GrubHub
1,2023-01-01,19.87,Healthcare,Hospital
2,2023-01-16,27.33,Utilities,Internet
4,2023-09-21,90.84,Utilities,Gas
6,2023-01-02,196.95,Entertainment,Netflix
5,2024-03-13,110.13,Utilities,Water
4,2024-01-21,199.7,Food Delivery,UberEats
4,2023-04-13,198.54,Restaurants,Restaurant
7,2024-01-25,120.42,Savings,Savings Account
6,2023-05-05,51.71,Utilities,Internet
7,2023-03-09,38.52,Utilities,Gas
7,2023-09-02,184.41,Healthcare,Hospital
3,2023-07-10,24.65,Utilities,Electricity
9,2023-07-21,154.4,Entertainment,Concert
9,2024-02-05,68.63,Entertainment,Theater
5,2022-09-17,41.31,Food Delivery,UberEats
6,2023-12-09,109.77,Groceries,Supermarket
6,2023-12-17,181.56,Groceries,Market
9,2024-03-06,158.86,Savings,Deposit
1,2024-07-15,122.79,Rent,Housing
10,2023-08-16,53.0,Utilities,Internet
10,2023-10-20,109.61,Food Delivery,UberEats
10,2023-03-16,81.62,Utilities,Water
3,2024-02-07,83.37,Clothing,Fashion
2,2024-03-14,116.04,Utilities,Electricity
4,2022-10-31,123.99,Entertainment,Netflix
9,2024-01-06,149.31,Healthcare,Hospital
1,2022-11-23,22.58,Food Delivery,GrubHub
10,2024-03-19,107.32,Entertainment,Cinema
7,2023-08-19,40.36,Savings,Deposit
10,2024-03-01,148.59,Savings,Deposit
8,2022-10-19,50.45,Food Delivery,GrubHub
5,2023-08-13,199.22,Savings,Deposit
10,2022-09-21,20.21,Utilities,Water
9,2023-02-26,14.13,Groceries,Supermarket
6,2023-07-02,46.64,Utilities,Electricity
2,2022-09-21,35.49,Rent,Housing
3,2024-06-21,45.11,Entertainment,Netflix
1,2024-04-30,133.05,Rent,Rent
4,2023-02-09,149.36,Restaurants,Diner
5,2023-11-10,9.06,Entertainment,Cinema
4,2022-11-05,81.6,Food Delivery,GrubHub
1,2024-05-17,69.51,Transport,Bus
10,2023-09-05,73.82,Food Delivery,Deliveroo
4,2022-11-10,145.58,Restaurants,Diner
8,2023-12-08,102.48,Entertainment,Concert
3,2024-06-01,69.47,Restaurants,Restaurant
2,2023-06-04,47.94,Savings,Savings Account
1,2023-12-02,149.07,Healthcare,Hospital
2,2023-06-26,174.82,Food Delivery,Deliveroo
6,2024-01-05,117.29,Restaurants,Restaurant
8,2023-08-20,82.05,Utilities,Internet
3,2023-08-25,171.11,Transport,Taxi
1,2023-04-11,89.26,Rent,Rent
4,2023-01-21,62.99,Food Delivery,Deliveroo
2,2024-04-03,141.51,Food Delivery,Deliveroo
1,2022-10-15,111.4,Rent,Apartment
6,2022-09-09,34.02,Groceries,Market
1,2022-12-13,16.95,Entertainment,Cinema
8,2023-12-16,36.71,Healthcare,Hospital
2,2022-11-13,39.49,Rent,Apartment
4,2023-12-27,85.82,Utilities,Electricity
5,2022-10-29,74.78,Food Delivery,Deliveroo
8,2024-01-31,82.14,Clothing,Apparel
10,2023-03-04,36.05,Savings,Savings Account
10,2024-07-01,114.72,Healthcare,Doctor
6,2022-09-28,36.77,Rent,Rent
5,2022-12-08,91.25,Savings,Savings Account
9,2023-05-14,92.82,Food Delivery,UberEats
6,2022-12-30,196.89,Rent,Housing
7,2023-06-19,162.44,Clothing,Fashion
7,2023-02-10,85.38,Food Delivery,UberEats
6,2024-05-14,50.12,Utilities,Internet
7,2022-10-18,149.97,Restaurants,Diner
1,2022-11-20,46.02,Healthcare,Hospital
10,2024-03-12,110.27,Healthcare,Hospital
6,2023-02-01,171.63,Transport,Taxi
9,2024-01-10,122.58,Rent,Apartment
3,2023-11-26,146.54,Restaurants,Restaurant
3,2023-01-30,117.18,Utilities,Electricity
3,2024-08-10,41.2,Savings,Deposit
8,2024-01-29,12.66,Rent,Apartment
3,2024-03-29,74.08,Healthcare,Hospital
10,2022-12-24,88.39,Transport,Train
5,2022-12-10,172.66,Food Delivery,Deliveroo
10,2022-10-30,107.45,Groceries,Supermarket
2,2023-07-15,74.96,Entertainment,Netflix
7,2023-06-08,191.8,Clothing,Fashion
4,2024-04-15,33.73,Transport,Bus
8,2023-01-11,174.73,Groceries,Market
2,2024-03-19,136.54,Savings,Savings Account
3,2023-02-12,133.02,Restaurants,Cafe
6,2023-11-23,49.18,Healthcare,Doctor
6,2023-01-17,106.98,Food Delivery,Deliveroo
2,2023-06-10,28.2,Rent,Housing
7,2023-05-16,118.65,Healthcare,Hospital
8,2023-12-31,63.0,Food Delivery,UberEats
10,2023-07-25,23.24,Food Delivery,Deliveroo
3,2022-12-01,15.23,Utilities,Electricity
9,2023-09-24,144.79,Healthcare,Pharmacy
2,2022-11-09,158.4,Utilities,Electricity
1,2022-12-16,123.29,Transport,Train
3,2022-11-20,59.76,Transport,Bus
5,2023-03-27,135.72,Restaurants,Diner
3,2023-11-16,94.08,Entertainment,Concert
7,2024-07-06,182.02,Groceries,Grocery Store
8,2024-02-10,60.84,Healthcare,Pharmacy
5,2022-10-17,74.95,Entertainment,Theater
6,2024-06-15,142.6,Rent,Apartment
5,2023-12-10,89.76,Clothing,Fashion
7,2023-06-02,20.4,Groceries,Market
2,2023-08-20,57.72,Rent,Rent
9,2023-01-24,87.68,Clothing,Apparel
1,2023-11-05,61.48,Restaurants,Restaurant
7,2024-02-15,43.51,Groceries,Grocery Store
1,2024-02-04,49.34,Food Delivery,Deliveroo
6,2023-01-18,191.57,Clothing,Apparel
10,2024-06-30,35.93,Food Delivery,GrubHub
1,2023-08-12,25.63,Utilities,Internet
8,2024-05-21,188.48,Rent,Housing
8,2023-03-09,160.43,Food Delivery,UberEats
5,2024-01-19,33.12,Clothing,Fashion
1,2024-06-30,183.83,Transport,Bus
10,2024-01-21,65.31,Entertainment,Theater
6,2023-07-24,97.99,Transport,Taxi
4,2023-12-20,33.81,Clothing,Fashion
8,2023-05-07,186.71,Clothing,Clothing Store
2,2023-10-30,182.46,Healthcare,Doctor
2,2024-05-17,29.58,Savings,Deposit
6,2023-09-21,51.95,Savings,Deposit
2,2023-06-13,119.01,Transport,Train
8,2024-01-15,21.48,Transport,Train
5,2023-12-04,14.92,Restaurants,Cafe
8,2024-06-21,35.66,Healthcare,Doctor
7,2023-06-02,162.5,Food Delivery,GrubHub
9,2023-10-28,39.94,Clothing,Apparel
10,2023-09-14,90.61,Groceries,Grocery Store
3,2023-09-18,116.28,Clothing,Clothing Store
3,2024-03-06,24.3,Savings,Savings Account
3,2023-04-25,165.99,Entertainment,Theater
4,2023-06-12,156.34,Entertainment,Cinema
5,2023-12-20,140.82,Utilities,Water
7,2023-05-10,130.28,Entertainment,Netflix
1,2024-04-25,93.92,Healthcare,Pharmacy
4,2023-05-05,196.84,Rent,Rent
10,2023-07-07,87.42,Groceries,Supermarket
7,2024-05-23,136.56,Transport,Taxi
2,2023-12-28,169.81,Rent,Housing
7,2023-12-08,180.14,Utilities,Electricity
10,2024-05-11,40.46,Transport,Taxi
5,2023-03-22,190.75,Groceries,Market
4,2023-02-03,28.35,Healthcare,Doctor
4,2022-09-03,35.1,Savings,Deposit
1,2023-10-14,54.7,Groceries,Grocery Store
9,2023-08-15,96.26,Groceries,Grocery Store
1,2023-03-25,144.93,Restaurants,Cafe
9,2022-12-01,47.41,Transport,Uber
6,2023-10-24,77.7,Clothing,Fashion
3,2023-10-23,56.99,Clothing,Fashion
10,2022-10-29,71.05,Savings,Savings Account
8,2023-09-18,129.39,Food Delivery,Deliveroo
6,2024-05-01,173.86,Utilities,Electricity
3,2023-10-22,111.02,Groceries,Grocery Store
2,2022-08-11,180.83,Clothing,Fashion
3,2024-06-12,7.47,Rent,Housing
2,2022-09-22,178.34,Savings,Deposit
7,2023-11-23,68.57,Savings,Deposit
8,2023-05-26,159.44,Utilities,Gas
1,2023-08-10,90.18,Transport,Train
5,2023-03-26,166.69,Utilities,Water
2,2023-06-16,154.21,Entertainment,Theater
3,2023-07-18,9.88,Utilities,Water
1,2024-01-15,91.55,Entertainment,Concert
1,2024-04-01,185.55,Food Delivery,UberEats
5,2024-03-25,177.41,Savings,Savings Account
9,2023-04-21,92.95,Food Delivery,UberEats
6,2022-10-27,72.08,Healthcare,Pharmacy
4,2023-10-14,164.27,Rent,Apartment
8,2024-07-14,43.99,Rent,Rent
7,2023-12-24,31.65,Utilities,Water
1,2024-03-03,178.17,Savings,Deposit
4,2023-07-07,88.34,Transport,Bus
7,2024-04-16,94.96,Groceries,Market
2,2023-11-24,86.65,Groceries,Grocery Store
1,2023-02-24,70.96,Transport,Taxi
8,2023-03-18,186.81,Utilities,Internet
1,2024-04-21,108.2,Healthcare,Hospital
8,2023-06-21,130.22,Healthcare,Doctor
8,2024-02-29,62.09,Entertainment,Theater
9,2023-03-25,174.43,Savings,Deposit
1,2024-07-05,31.34,Clothing,Fashion
2,2023-11-24,41.56,Restaurants,Diner
8,2023-08-13,189.09,Restaurants,Restaurant
5,2023-11-26,77.95,Utilities,Internet
6,2023-06-29,158.56,Healthcare,Hospital
5,2024-05-28,119.8,Entertainment,Theater
8,2023-05-03,6.88,Groceries,Market
6,2023-11-19,72.52,Rent,Housing
10,2023-06-19,37.56,Groceries,Market
5,2023-06-08,182.38,Food Delivery,UberEats
5,2024-05-21,101.56,Clothing,Fashion
9,2023-11-13,64.49,Restaurants,Diner
9,2024-03-07,157.29,Rent,Apartment
9,2023-09-30,15.78,Healthcare,Hospital
2,2022-09-14,132.5,Restaurants,Cafe
4,2022-12-23,142.24,Food Delivery,UberEats
3,2022-10-30,33.57,Entertainment,Concert
1,2024-03-18,122.43,Healthcare,Doctor
10,2024-01-10,7.62,Restaurants,Cafe
8,2022-11-15,125.23,Food Delivery,Deliveroo
9,2022-11-01,27.07,Healthcare,Doctor
8,2024-07-16,60.28,Groceries,Grocery Store
6,2023-04-23,149.2,Transport,Train
1,2022-08-25,74.13,Restaurants,Restaurant
8,2022-10-16,18.09,Savings,Savings Account
3,2023-01-13,155.14,Transport,Taxi
4,2024-03-31,155.6,Groceries,Market
7,2022-12-27,80.51,Savings,Savings Account
2,2024-02-21,82.9,Rent,Housing
10,2023-05-17,145.76,Savings,Savings Account
3,2023-07-08,121.17,Clothing,Fashion
3,2022-11-28,174.82,Restaurants,Cafe
2,2023-11-07,26.18,Transport,Uber
1,2024-03-31,138.1,Entertainment,Netflix
5,2023-06-02,190.02,Healthcare,Pharmacy
2,2022-11-10,97.58,Groceries,Market
4,2024-06-17,84.6,Food Delivery,GrubHub
10,2023-09-02,143.27,Utilities,Internet
6,2024-03-16,115.64,Rent,Rent
3,2024-01-23,77.63,Savings,Savings Account
2,2022-11-16,74.96,Food Delivery,UberEats
3,2024-04-10,25.23,Transport,Uber
7,2024-05-02,89.28,Utilities,Water
2,2024-01-10,163.6,Food Delivery,UberEats
5,2023-01-19,196.19,Rent,Apartment
10,2023-06-27,177.95,Restaurants,Cafe
1,2024-01-02,67.79,Utilities,Gas
9,2023-08-24,88.91,Clothing,Apparel
6,2024-03-14,167.32,Savings,Deposit
6,2023-12-07,28.48,Clothing,Fashion
8,2023-10-12,187.61,Transport,Taxi
1,2022-11-01,176.83,Healthcare,Hospital
8,2023-09-06,27.59,Savings,Savings Account
1,2023-06-05,68.85,Clothing,Apparel
8,2023-09-24,58.94,Clothing,Fashion
10,2022-11-28,153.22,Restaurants,Diner
7,2024-05-17,153.88,Entertainment,Concert
5,2024-07-22,106.75,Rent,Housing
7,2024-07-10,67.51,Restaurants,Restaurant
7,2022-12-03,190.61,Rent,Housing
3,2023-08-26,192.35,Rent,Apartment
7,2024-02-15,62.16,Rent,Apartment
3,2024-02-04,125.33,Clothing,Clothing Store
4,2023-03-25,76.84,Clothing,Apparel
2,2023-07-28,30.76,Food Delivery,GrubHub
10,2022-10-12,79.95,Utilities,Water
6,2022-10-23,116.09,Transport,Taxi
2,2024-06-27,163.18,Clothing,Fashion
3,2024-06-24,179.55,Rent,Rent
10,2023-04-03,77.44,Groceries,Grocery Store
6,2023-04-25,177.82,Healthcare,Hospital
10,2023-03-26,71.33,Restaurants,Restaurant
10,2024-04-30,160.67,Groceries,Market
5,2023-05-05,39.61,Healthcare,Pharmacy
1,2023-12-31,41.13,Entertainment,Cinema
2,2022-10-26,44.72,Rent,Apartment
6,2022-10-30,77.29,Healthcare,Hospital
1,2024-03-02,143.23,Clothing,Apparel
2,2023-01-04,131.85,Groceries,Market
6,2022-10-24,85.79,Food Delivery,GrubHub
4,2023-04-07,54.65,Groceries,Grocery Store
1,2023-11-30,130.85,Healthcare,Pharmacy
5,2023-07-27,54.26,Food Delivery,Deliveroo
2,2024-05-23,108.73,Rent,Apartment
1,2023-10-12,38.33,Rent,Housing
5,2023-09-18,170.58,Utilities,Internet
9,2023-09-15,174.92,Food Delivery,GrubHub
4,2023-03-20,20.33,Healthcare,Hospital
1,2023-05-23,143.37,Food Delivery,GrubHub
6,2022-11-17,40.88,Healthcare,Doctor
10,2023-12-14,74.21,Entertainment,Cinema
8,2023-05-08,80.97,Entertainment,Theater
6,2023-10-18,27.55,Transport,Uber
5,2022-11-26,19.36,Savings,Savings Account
9,2023-11-01,26.43,Utilities,Gas
8,2024-04-15,165.09,Food Delivery,GrubHub
7,2024-06-18,35.48,Clothing,Clothing Store
7,2023-04-30,67.87,Healthcare,Hospital
3,2024-03-29,130.39,Entertainment,Cinema
9,2023-11-27,144.32,Groceries,Supermarket
6,2023-02-09,161.44,Utilities,Internet
2,2024-03-08,175.18,Clothing,Fashion
10,2024-05-12,89.15,Utilities,Gas
5,2022-12-12,60.17,Restaurants,Restaurant
3,2022-12-09,166.75,Savings,Savings Account
3,2023-09-05,195.92,Entertainment,Cinema
3,2024-07-20,59.37,Restaurants,Cafe
4,2023-09-29,29.77,Healthcare,Doctor
5,2024-06-15,105.7,Entertainment,Netflix
2,2024-08-01,92.71,Restaurants,Restaurant
3,2023-11-19,96.01,Transport,Bus
4,2023-12-28,113.61,Healthcare,Hospital
10,2024-08-04,107.17,Groceries,Market
3,2023-03-24,197.94,Entertainment,Netflix
4,2024-01-22,189.14,Transport,Train
8,2023-12-12,97.39,Food Delivery,UberEats
4,2023-01-27,121.81,Transport,Taxi
5,2024-01-12,145.01,Savings,Savings Account
7,2024-03-29,50.64,Transport,Uber
7,2022-10-12,20.87,Restaurants,Cafe
4,2022-10-17,66.55,Healthcare,Doctor
8,2023-03-05,156.86,Healthcare,Pharmacy
6,2024-02-09,17.1,Food Delivery,Deliveroo
8,2024-05-17,102.81,Savings,Deposit
9,2022-10-19,173.3,Transport,Bus
5,2023-06-28,189.75,Savings,Savings Account
5,2022-10-21,181.36,Healthcare,Pharmacy
5,2022-09-03,153.08,Transport,Bus
2,2024-04-08,164.0,Utilities,Internet
9,2024-06-08,8.37,Utilities,Internet
5,2023-04-07,41.99,Restaurants,Diner
3,2024-06-15,97.89,Healthcare,Doctor
10,2023-03-06,9.76,Restaurants,Diner
2,2024-04-13,71.31,Entertainment,Concert
5,2024-06-04,195.24,Restaurants,Restaurant
8,2023-02-08,36.27,Restaurants,Cafe
9,2023-11-01,50.99,Savings,Deposit
7,2022-09-28,119.37,Healthcare,Pharmacy
10,2024-06-13,149.47,Clothing,Apparel
5,2023-08-22,107.48,Entertainment,Netflix
1,2023-06-10,44.22,Restaurants,Cafe
3,2024-07-13,77.5,Savings,Deposit
10,2024-03-13,5.2,Rent,Rent
2,2023-02-17,173.22,Restaurants,Cafe
4,2024-04-13,149.39,Savings,Deposit
2,2024-06-06,195.29,Groceries,Market
9,2024-05-26,196.19,Utilities,Gas
7,2023-02-20,193.39,Healthcare,Hospital
9,2024-07-12,160.26,Groceries,Supermarket
8,2023-06-14,90.11,Utilities,Gas
3,2023-02-18,52.04,Transport,Bus
1,2023-10-02,106.43,Rent,Apartment
2,2023-08-23,72.59,Clothing,Fashion
7,2024-04-02,22.13,Savings,Savings Account
9,2023-06-19,83.16,Restaurants,Diner
8,2022-08-31,75.82,Utilities,Water
9,2022-12-16,15.74,Transport,Taxi
10,2022-10-15,64.12,Rent,Rent
2,2023-06-16,89.72,Savings,Deposit
6,2024-01-28,151.58,Entertainment,Netflix
2,2023-12-07,130.9,Healthcare,Hospital
6,2022-08-24,113.9,Healthcare,Hospital
5,2024-04-04,178.46,Entertainment,Netflix
9,2023-11-08,81.08,Rent,Rent
6,2024-05-19,194.52,Transport,Train
1,2024-03-03,102.07,Food Delivery,GrubHub
1,2022-12-08,121.05,Healthcare,Doctor
6,2024-06-13,191.87,Healthcare,Doctor
10,2022-08-17,9.24,Savings,Savings Account
